REF_DATE,GEO,DGUID,Condominium status,Residency status,Estimates,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2017,Georgina,2011A00053519070,Condominium,"Total, all residency status categories",Total value,Dollars,81,units ,0,v116891709,13.2.1.4,49339000,,,,0
2017,Georgina,2011A00053519070,Condominium,Resident,Number,Number,223,units ,0,v116891710,13.2.2.1,205,,,,0
2017,Georgina,2011A00053519070,Condominium,Resident,Median value,Dollars,81,units ,0,v116891711,13.2.2.2,227000,,,,0
2017,Georgina,2011A00053519070,Condominium,Resident,Average value,Dollars,81,units ,0,v116891712,13.2.2.3,238800,,,,0
2017,Georgina,2011A00053519070,Condominium,Resident,Total value,Dollars,81,units ,0,v116891713,13.2.2.4,48954000,,,,0
2017,Georgina,2011A00053519070,Condominium,Non-resident,Number,Number,223,units ,0,v116891714,13.2.3.1,2,,,,0
2017,Georgina,2011A00053519070,Condominium,Non-resident,Median value,Dollars,81,units ,0,v116891715,13.2.3.2,,x,,,0
2017,Georgina,2011A00053519070,Condominium,Non-resident,Average value,Dollars,81,units ,0,v116891716,13.2.3.3,,x,,,0
2017,Georgina,2011A00053519070,Condominium,Non-resident,Total value,Dollars,81,units ,0,v116891717,13.2.3.4,,x,,,0
2017,Georgina,2011A00053519070,Not condominium,"Total, all residency status categories",Number,Number,223,units ,0,v116891718,13.3.1.1,18421,,,,0
2017,Georgina,2011A00053519070,Not condominium,"Total, all residency status categories",Median value,Dollars,81,units ,0,v116891719,13.3.1.2,380000,,,,0
2017,Georgina,2011A00053519070,Not condominium,"Total, all residency status categories",Average value,Dollars,81,units ,0,v116891720,13.3.1.3,413800,,,,0
2017,Georgina,2011A00053519070,Not condominium,"Total, all residency status categories",Total value,Dollars,81,units ,0,v116891721,13.3.1.4,7622043400,,,,0
2017,Georgina,2011A00053519070,Not condominium,Resident,Number,Number,223,units ,0,v116891722,13.3.2.1,18095,,,,0
2017,Georgina,2011A00053519070,Not condominium,Resident,Median value,Dollars,81,units ,0,v116891723,13.3.2.2,381000,,,,0
2017,Georgina,2011A00053519070,Not condominium,Resident,Average value,Dollars,81,units ,0,v116891724,13.3.2.3,413900,,,,0
2017,Georgina,2011A00053519070,Not condominium,Resident,Total value,Dollars,81,units ,0,v116891725,13.3.2.4,7490289400,,,,0
2017,Georgina,2011A00053519070,Not condominium,Non-resident,Number,Number,223,units ,0,v116891726,13.3.3.1,326,,,,0
2017,Georgina,2011A00053519070,Not condominium,Non-resident,Median value,Dollars,81,units ,0,v116891727,13.3.3.2,335500,,,,0
2017,Georgina,2011A00053519070,Not condominium,Non-resident,Average value,Dollars,81,units ,0,v116891728,13.3.3.3,404200,,,,0
2017,Georgina,2011A00053519070,Not condominium,Non-resident,Total value,Dollars,81,units ,0,v116891729,13.3.3.4,131754000,,,,0
2017,Toronto - City,2011A00053520005,"Total, all condominium statuses","Total, all residency status categories",Number,Number,223,units ,0,v116891730,14.1.1.1,754494,,,,0
2017,Toronto - City,2011A00053520005,"Total, all condominium statuses","Total, all residency status categories",Median value,Dollars,81,units ,0,v116891731,14.1.1.2,579000,,,,0
2017,Toronto - City,2011A00053520005,"Total, all condominium statuses","Total, all residency status categories",Average value,Dollars,81,units ,0,v116891732,14.1.1.3,786900,,,,0
2017,Toronto - City,2011A00053520005,"Total, all condominium statuses","Total, all residency status categories",Total value,Dollars,81,units ,0,v116891733,14.1.1.4,5.93707E+11,,,,0
2017,Toronto - City,2011A00053520005,"Total, all condominium statuses",Resident,Number,Number,223,units ,0,v116891734,14.1.2.1,725403,,,,0
2017,Toronto - City,2011A00053520005,"Total, all condominium statuses",Resident,Median value,Dollars,81,units ,0,v116891735,14.1.2.2,583000,,,,0
2017,Toronto - City,2011A00053520005,"Total, all condominium statuses",Resident,Average value,Dollars,81,units ,0,v116891736,14.1.2.3,793500,,,,0
2017,Toronto - City,2011A00053520005,"Total, all condominium statuses",Resident,Total value,Dollars,81,units ,0,v116891737,14.1.2.4,5.75599E+11,,,,0
2017,Toronto - City,2011A00053520005,"Total, all condominium statuses",Non-resident,Number,Number,223,units ,0,v116891738,14.1.3.1,29091,,,,0
2017,Toronto - City,2011A00053520005,"Total, all condominium statuses",Non-resident,Median value,Dollars,81,units ,0,v116891739,14.1.3.2,472000,,,,0
2017,Toronto - City,2011A00053520005,"Total, all condominium statuses",Non-resident,Average value,Dollars,81,units ,0,v116891740,14.1.3.3,622500,,,,0
2017,Toronto - City,2011A00053520005,"Total, all condominium statuses",Non-resident,Total value,Dollars,81,units ,0,v116891741,14.1.3.4,18107834100,,,,0
2017,Toronto - City,2011A00053520005,Condominium,"Total, all residency status categories",Number,Number,223,units ,0,v116891742,14.2.1.1,305041,,,,0
2017,Toronto - City,2011A00053520005,Condominium,"Total, all residency status categories",Median value,Dollars,81,units ,0,v116891743,14.2.1.2,367000,,,,0
2017,Toronto - City,2011A00053520005,Condominium,"Total, all residency status categories",Average value,Dollars,81,units ,0,v116891744,14.2.1.3,413300,,,,0
2017,Toronto - City,2011A00053520005,Condominium,"Total, all residency status categories",Total value,Dollars,81,units ,0,v116891745,14.2.1.4,1.26078E+11,,,,0
2017,Toronto - City,2011A00053520005,Condominium,Resident,Number,Number,223,units ,0,v116891746,14.2.2.1,285199,,,,0
2017,Toronto - City,2011A00053520005,Condominium,Resident,Median value,Dollars,81,units ,0,v116891747,14.2.2.2,364000,,,,0
2017,Toronto - City,2011A00053520005,Condominium,Resident,Average value,Dollars,81,units ,0,v116891748,14.2.2.3,411100,,,,0
2017,Toronto - City,2011A00053520005,Condominium,Resident,Total value,Dollars,81,units ,0,v116891749,14.2.2.4,1.17251E+11,,,,0
2017,Toronto - City,2011A00053520005,Condominium,Non-resident,Number,Number,223,units ,0,v116891750,14.2.3.1,19842,,,,0
2017,Toronto - City,2011A00053520005,Condominium,Non-resident,Median value,Dollars,81,units ,0,v116891751,14.2.3.2,395000,,,,0
2017,Toronto - City,2011A00053520005,Condominium,Non-resident,Average value,Dollars,81,units ,0,v116891752,14.2.3.3,444900,,,,0
2017,Toronto - City,2011A00053520005,Condominium,Non-resident,Total value,Dollars,81,units ,0,v116891753,14.2.3.4,8826776200,,,,0
2017,Toronto - City,2011A00053520005,Not condominium,"Total, all residency status categories",Number,Number,223,units ,0,v116891754,14.3.1.1,449453,,,,0
2017,Toronto - City,2011A00053520005,Not condominium,"Total, all residency status categories",Median value,Dollars,81,units ,0,v116891755,14.3.1.2,734000,,,,0
2017,Toronto - City,2011A00053520005,Not condominium,"Total, all residency status categories",Average value,Dollars,81,units ,0,v116891756,14.3.1.3,1040400,,,,0
2017,Toronto - City,2011A00053520005,Not condominium,"Total, all residency status categories",Total value,Dollars,81,units ,0,v116891757,14.3.1.4,4.6763E+11,,,,0
2017,Toronto - City,2011A00053520005,Not condominium,Resident,Number,Number,223,units ,0,v116891758,14.3.2.1,440204,,,,0
2017,Toronto - City,2011A00053520005,Not condominium,Resident,Median value,Dollars,81,units ,0,v116891759,14.3.2.2,733000,,,,0
2017,Toronto - City,2011A00053520005,Not condominium,Resident,Average value,Dollars,81,units ,0,v116891760,14.3.2.3,1041200,,,,0
2017,Toronto - City,2011A00053520005,Not condominium,Resident,Total value,Dollars,81,units ,0,v116891761,14.3.2.4,4.58349E+11,,,,0
2017,Toronto - City,2011A00053520005,Not condominium,Non-resident,Number,Number,223,units ,0,v116891762,14.3.3.1,9249,,,,0
2017,Toronto - City,2011A00053520005,Not condominium,Non-resident,Median value,Dollars,81,units ,0,v116891763,14.3.3.2,779000,,,,0
2017,Toronto - City,2011A00053520005,Not condominium,Non-resident,Average value,Dollars,81,units ,0,v116891764,14.3.3.3,1003500,,,,0
2017,Toronto - City,2011A00053520005,Not condominium,Non-resident,Total value,Dollars,81,units ,0,v116891765,14.3.3.4,9281057900,,,,0
2017,Mississauga,2011A00053521005,"Total, all condominium statuses","Total, all residency status categories",Number,Number,223,units ,0,v116891766,15.1.1.1,202053,,,,0
2017,Mississauga,2011A00053521005,"Total, all condominium statuses","Total, all residency status categories",Median value,Dollars,81,units ,0,v116891767,15.1.1.2,568000,,,,0
2017,Mississauga,2011A00053521005,"Total, all condominium statuses","Total, all residency status categories",Average value,Dollars,81,units ,0,v116891768,15.1.1.3,638300,,,,0
2017,Mississauga,2011A00053521005,"Total, all condominium statuses","Total, all residency status categories",Total value,Dollars,81,units ,0,v116891769,15.1.1.4,1.28964E+11,,,,0
2017,Mississauga,2011A00053521005,"Total, all condominium statuses",Resident,Number,Number,223,units ,0,v116891770,15.1.2.1,197706,,,,0
2017,Mississauga,2011A00053521005,"Total, all condominium statuses",Resident,Median value,Dollars,81,units ,0,v116891771,15.1.2.2,571000,,,,0
2017,Mississauga,2011A00053521005,"Total, all condominium statuses",Resident,Average value,Dollars,81,units ,0,v116891772,15.1.2.3,640600,,,,0
2017,Mississauga,2011A00053521005,"Total, all condominium statuses",Resident,Total value,Dollars,81,units ,0,v116891773,15.1.2.4,1.26643E+11,,,,0
2017,Mississauga,2011A00053521005,"Total, all condominium statuses",Non-resident,Number,Number,223,units ,0,v116891774,15.1.3.1,4347,,,,0
2017,Mississauga,2011A00053521005,"Total, all condominium statuses",Non-resident,Median value,Dollars,81,units ,0,v116891775,15.1.3.2,434000,,,,0
2017,Mississauga,2011A00053521005,"Total, all condominium statuses",Non-resident,Average value,Dollars,81,units ,0,v116891776,15.1.3.3,534000,,,,0
2017,Mississauga,2011A00053521005,"Total, all condominium statuses",Non-resident,Total value,Dollars,81,units ,0,v116891777,15.1.3.4,2321256100,,,,0
2017,Mississauga,2011A00053521005,Condominium,"Total, all residency status categories",Number,Number,223,units ,0,v116891778,15.2.1.1,66106,,,,0
2017,Mississauga,2011A00053521005,Condominium,"Total, all residency status categories",Median value,Dollars,81,units ,0,v116891779,15.2.1.2,323000,,,,0
2017,Mississauga,2011A00053521005,Condominium,"Total, all residency status categories",Average value,Dollars,81,units ,0,v116891780,15.2.1.3,341000,,,,0
2017,Mississauga,2011A00053521005,Condominium,"Total, all residency status categories",Total value,Dollars,81,units ,0,v116891781,15.2.1.4,22540123100,,,,0
2017,Mississauga,2011A00053521005,Condominium,Resident,Number,Number,223,units ,0,v116891782,15.2.2.1,63597,,,,0
2017,Mississauga,2011A00053521005,Condominium,Resident,Median value,Dollars,81,units ,0,v116891783,15.2.2.2,323000,,,,0
2017,Mississauga,2011A00053521005,Condominium,Resident,Average value,Dollars,81,units ,0,v116891784,15.2.2.3,341000,,,,0
2017,Mississauga,2011A00053521005,Condominium,Resident,Total value,Dollars,81,units ,0,v116891785,15.2.2.4,21686740200,,,,0
2017,Mississauga,2011A00053521005,Condominium,Non-resident,Number,Number,223,units ,0,v116891786,15.2.3.1,2509,,,,0
2017,Mississauga,2011A00053521005,Condominium,Non-resident,Median value,Dollars,81,units ,0,v116891787,15.2.3.2,315000,,,,0
2017,Mississauga,2011A00053521005,Condominium,Non-resident,Average value,Dollars,81,units ,0,v116891788,15.2.3.3,340100,,,,0
2017,Mississauga,2011A00053521005,Condominium,Non-resident,Total value,Dollars,81,units ,0,v116891789,15.2.3.4,853382900,,,,0
2017,Mississauga,2011A00053521005,Not condominium,"Total, all residency status categories",Number,Number,223,units ,0,v116891790,15.3.1.1,135947,,,,0
2017,Mississauga,2011A00053521005,Not condominium,"Total, all residency status categories",Median value,Dollars,81,units ,0,v116891791,15.3.1.2,674000,,,,0
2017,Mississauga,2011A00053521005,Not condominium,"Total, all residency status categories",Average value,Dollars,81,units ,0,v116891792,15.3.1.3,782800,,,,0
2017,Mississauga,2011A00053521005,Not condominium,"Total, all residency status categories",Total value,Dollars,81,units ,0,v116891793,15.3.1.4,1.06424E+11,,,,0
2017,Mississauga,2011A00053521005,Not condominium,Resident,Number,Number,223,units ,0,v116891794,15.3.2.1,134109,,,,0
2017,Mississauga,2011A00053521005,Not condominium,Resident,Median value,Dollars,81,units ,0,v116891795,15.3.2.2,674000,,,,0
2017,Mississauga,2011A00053521005,Not condominium,Resident,Average value,Dollars,81,units ,0,v116891796,15.3.2.3,782600,,,,0
2017,Mississauga,2011A00053521005,Not condominium,Resident,Total value,Dollars,81,units ,0,v116891797,15.3.2.4,1.04956E+11,,,,0
2017,Mississauga,2011A00053521005,Not condominium,Non-resident,Number,Number,223,units ,0,v116891798,15.3.3.1,1838,,,,0
2017,Mississauga,2011A00053521005,Not condominium,Non-resident,Median value,Dollars,81,units ,0,v116891799,15.3.3.2,657000,,,,0
2017,Mississauga,2011A00053521005,Not condominium,Non-resident,Average value,Dollars,81,units ,0,v116891800,15.3.3.3,798600,,,,0
2017,Mississauga,2011A00053521005,Not condominium,Non-resident,Total value,Dollars,81,units ,0,v116891801,15.3.3.4,1467873200,,,,0
2017,Brampton,2011A00053521010,"Total, all condominium statuses","Total, all residency status categories",Number,Number,223,units ,0,v116891802,16.1.1.1,155227,,,,0
2017,Brampton,2011A00053521010,"Total, all condominium statuses","Total, all residency status categories",Median value,Dollars,81,units ,0,v116891803,16.1.1.2,487000,,,,0
2017,Brampton,2011A00053521010,"Total, all condominium statuses","Total, all residency status categories",Average value,Dollars,81,units ,0,v116891804,16.1.1.3,529500,,,,0
2017,Brampton,2011A00053521010,"Total, all condominium statuses","Total, all residency status categories",Total value,Dollars,81,units ,0,v116891805,16.1.1.4,82194096300,,,,0
2017,Brampton,2011A00053521010,"Total, all condominium statuses",Resident,Number,Number,223,units ,0,v116891806,16.1.2.1,153768,,,,0
2017,Brampton,2011A00053521010,"Total, all condominium statuses",Resident,Median value,Dollars,81,units ,0,v116891807,16.1.2.2,488000,,,,0
2017,Brampton,2011A00053521010,"Total, all condominium statuses",Resident,Average value,Dollars,81,units ,0,v116891808,16.1.2.3,530100,,,,0
2017,Brampton,2011A00053521010,"Total, all condominium statuses",Resident,Total value,Dollars,81,units ,0,v116891809,16.1.2.4,81516655800,,,,0
2017,Brampton,2011A00053521010,"Total, all condominium statuses",Non-resident,Number,Number,223,units ,0,v116891810,16.1.3.1,1459,,,,0
2017,Brampton,2011A00053521010,"Total, all condominium statuses",Non-resident,Median value,Dollars,81,units ,0,v116891811,16.1.3.2,438000,,,,0
2017,Brampton,2011A00053521010,"Total, all condominium statuses",Non-resident,Average value,Dollars,81,units ,0,v116891812,16.1.3.3,464300,,,,0
2017,Brampton,2011A00053521010,"Total, all condominium statuses",Non-resident,Total value,Dollars,81,units ,0,v116891813,16.1.3.4,677440500,,,,0
2017,Brampton,2011A00053521010,Condominium,"Total, all residency status categories",Number,Number,223,units ,0,v116891814,16.2.1.1,14685,,,,0
2017,Brampton,2011A00053521010,Condominium,"Total, all residency status categories",Median value,Dollars,81,units ,0,v116891815,16.2.1.2,264000,,,,0
2017,Brampton,2011A00053521010,Condominium,"Total, all residency status categories",Average value,Dollars,81,units ,0,v116891816,16.2.1.3,272900,,,,0
2017,Brampton,2011A00053521010,Condominium,"Total, all residency status categories",Total value,Dollars,81,units ,0,v116891817,16.2.1.4,4006962200,,,,0
2017,Brampton,2011A00053521010,Condominium,Resident,Number,Number,223,units ,0,v116891818,16.2.2.1,14386,,,,0
2017,Brampton,2011A00053521010,Condominium,Resident,Median value,Dollars,81,units ,0,v116891819,16.2.2.2,264000,,,,0
2017,Brampton,2011A00053521010,Condominium,Resident,Average value,Dollars,81,units ,0,v116891820,16.2.2.3,273100,,,,0
2017,Brampton,2011A00053521010,Condominium,Resident,Total value,Dollars,81,units ,0,v116891821,16.2.2.4,3929137200,,,,0
2017,Brampton,2011A00053521010,Condominium,Non-resident,Number,Number,223,units ,0,v116891822,16.2.3.1,299,,,,0
2017,Brampton,2011A00053521010,Condominium,Non-resident,Median value,Dollars,81,units ,0,v116891823,16.2.3.2,257000,,,,0
2017,Brampton,2011A00053521010,Condominium,Non-resident,Average value,Dollars,81,units ,0,v116891824,16.2.3.3,260300,,,,0
2017,Brampton,2011A00053521010,Condominium,Non-resident,Total value,Dollars,81,units ,0,v116891825,16.2.3.4,77825000,,,,0
2017,Brampton,2011A00053521010,Not condominium,"Total, all residency status categories",Number,Number,223,units ,0,v116891826,16.3.1.1,140542,,,,0
2017,Brampton,2011A00053521010,Not condominium,"Total, all residency status categories",Median value,Dollars,81,units ,0,v116891827,16.3.1.2,507000,,,,0
2017,Brampton,2011A00053521010,Not condominium,"Total, all residency status categories",Average value,Dollars,81,units ,0,v116891828,16.3.1.3,556300,,,,0
2017,Brampton,2011A00053521010,Not condominium,"Total, all residency status categories",Total value,Dollars,81,units ,0,v116891829,16.3.1.4,78187134100,,,,0
2017,Brampton,2011A00053521010,Not condominium,Resident,Number,Number,223,units ,0,v116891830,16.3.2.1,139382,,,,0
2017,Brampton,2011A00053521010,Not condominium,Resident,Median value,Dollars,81,units ,0,v116891831,16.3.2.2,507000,,,,0
2017,Brampton,2011A00053521010,Not condominium,Resident,Average value,Dollars,81,units ,0,v116891832,16.3.2.3,556700,,,,0
2017,Brampton,2011A00053521010,Not condominium,Resident,Total value,Dollars,81,units ,0,v116891833,16.3.2.4,77587518600,,,,0
2017,Brampton,2011A00053521010,Not condominium,Non-resident,Number,Number,223,units ,0,v116891834,16.3.3.1,1160,,,,0
2017,Brampton,2011A00053521010,Not condominium,Non-resident,Median value,Dollars,81,units ,0,v116891835,16.3.3.2,465000,,,,0
2017,Brampton,2011A00053521010,Not condominium,Non-resident,Average value,Dollars,81,units ,0,v116891836,16.3.3.3,516900,,,,0
2017,Brampton,2011A00053521010,Not condominium,Non-resident,Total value,Dollars,81,units ,0,v116891837,16.3.3.4,599615500,,,,0
2017,Caledon,2011A00053521024,"Total, all condominium statuses","Total, all residency status categories",Number,Number,223,units ,0,v116891838,17.1.1.1,22816,,,,0
2017,Caledon,2011A00053521024,"Total, all condominium statuses","Total, all residency status categories",Median value,Dollars,81,units ,0,v116891839,17.1.1.2,610000,,,,0
2017,Caledon,2011A00053521024,"Total, all condominium statuses","Total, all residency status categories",Average value,Dollars,81,units ,0,v116891840,17.1.1.3,644100,,,,0
2017,Caledon,2011A00053521024,"Total, all condominium statuses","Total, all residency status categories",Total value,Dollars,81,units ,0,v116891841,17.1.1.4,14695467900,,,,0
2017,Caledon,2011A00053521024,"Total, all condominium statuses",Resident,Number,Number,223,units ,0,v116891842,17.1.2.1,22606,,,,0
2017,Caledon,2011A00053521024,"Total, all condominium statuses",Resident,Median value,Dollars,81,units ,0,v116891843,17.1.2.2,610000,,,,0
2017,Caledon,2011A00053521024,"Total, all condominium statuses",Resident,Average value,Dollars,81,units ,0,v116891844,17.1.2.3,644000,,,,0
2017,Caledon,2011A00053521024,"Total, all condominium statuses",Resident,Total value,Dollars,81,units ,0,v116891845,17.1.2.4,14559335400,,,,0
2017,Caledon,2011A00053521024,"Total, all condominium statuses",Non-resident,Number,Number,223,units ,0,v116891846,17.1.3.1,210,,,,0
2017,Caledon,2011A00053521024,"Total, all condominium statuses",Non-resident,Median value,Dollars,81,units ,0,v116891847,17.1.3.2,569500,,,,0
2017,Caledon,2011A00053521024,"Total, all condominium statuses",Non-resident,Average value,Dollars,81,units ,0,v116891848,17.1.3.3,648300,,,,0
2017,Caledon,2011A00053521024,"Total, all condominium statuses",Non-resident,Total value,Dollars,81,units ,0,v116891849,17.1.3.4,136132500,,,,0
2017,Caledon,2011A00053521024,Condominium,"Total, all residency status categories",Number,Number,223,units ,0,v116891850,17.2.1.1,305,,,,0
2017,Caledon,2011A00053521024,Condominium,"Total, all residency status categories",Median value,Dollars,81,units ,0,v116891851,17.2.1.2,513000,,,,0
2017,Caledon,2011A00053521024,Condominium,"Total, all residency status categories",Average value,Dollars,81,units ,0,v116891852,17.2.1.3,532400,,,,0
2017,Caledon,2011A00053521024,Condominium,"Total, all residency status categories",Total value,Dollars,81,units ,0,v116891853,17.2.1.4,162395000,,,,0
2017,Caledon,2011A00053521024,Condominium,Resident,Number,Number,223,units ,0,v116891854,17.2.2.1,301,,,,0
2017,Caledon,2011A00053521024,Condominium,Resident,Median value,Dollars,81,units ,0,v116891855,17.2.2.2,513000,,,,0
2017,Caledon,2011A00053521024,Condominium,Resident,Average value,Dollars,81,units ,0,v116891856,17.2.2.3,533200,,,,0
2017,Caledon,2011A00053521024,Condominium,Resident,Total value,Dollars,81,units ,0,v116891857,17.2.2.4,160479000,,,,0
2017,Caledon,2011A00053521024,Condominium,Non-resident,Number,Number,223,units ,0,v116891858,17.2.3.1,4,,,,0
2017,Caledon,2011A00053521024,Condominium,Non-resident,Median value,Dollars,81,units ,0,v116891859,17.2.3.2,,x,,,0
2017,Caledon,2011A00053521024,Condominium,Non-resident,Average value,Dollars,81,units ,0,v116891860,17.2.3.3,,x,,,0
2017,Caledon,2011A00053521024,Condominium,Non-resident,Total value,Dollars,81,units ,0,v116891861,17.2.3.4,,x,,,0
2017,Caledon,2011A00053521024,Not condominium,"Total, all residency status categories",Number,Number,223,units ,0,v116891862,17.3.1.1,22511,,,,0
2017,Caledon,2011A00053521024,Not condominium,"Total, all residency status categories",Median value,Dollars,81,units ,0,v116891863,17.3.1.2,610000,,,,0
2017,Caledon,2011A00053521024,Not condominium,"Total, all residency status categories",Average value,Dollars,81,units ,0,v116891864,17.3.1.3,645600,,,,0
2017,Caledon,2011A00053521024,Not condominium,"Total, all residency status categories",Total value,Dollars,81,units ,0,v116891865,17.3.1.4,14533072900,,,,0
2017,Caledon,2011A00053521024,Not condominium,Resident,Number,Number,223,units ,0,v116891866,17.3.2.1,22305,,,,0
2017,Caledon,2011A00053521024,Not condominium,Resident,Median value,Dollars,81,units ,0,v116891867,17.3.2.2,610000,,,,0
2017,Caledon,2011A00053521024,Not condominium,Resident,Average value,Dollars,81,units ,0,v116891868,17.3.2.3,645500,,,,0
2017,Caledon,2011A00053521024,Not condominium,Resident,Total value,Dollars,81,units ,0,v116891869,17.3.2.4,14398856400,,,,0
2017,Caledon,2011A00053521024,Not condominium,Non-resident,Number,Number,223,units ,0,v116891870,17.3.3.1,206,,,,0
2017,Caledon,2011A00053521024,Not condominium,Non-resident,Median value,Dollars,81,units ,0,v116891871,17.3.3.2,573500,,,,0
2017,Caledon,2011A00053521024,Not condominium,Non-resident,Average value,Dollars,81,units ,0,v116891872,17.3.3.3,651500,,,,0
2017,Caledon,2011A00053521024,Not condominium,Non-resident,Total value,Dollars,81,units ,0,v116891873,17.3.3.4,134216500,,,,0
2017,Mono,2011A00053522012,"Total, all condominium statuses","Total, all residency status categories",Number,Number,223,units ,0,v116891874,18.1.1.1,3483,,,,0
2017,Mono,2011A00053522012,"Total, all condominium statuses","Total, all residency status categories",Median value,Dollars,81,units ,0,v116891875,18.1.1.2,568000,,,,0
2017,Mono,2011A00053522012,"Total, all condominium statuses","Total, all residency status categories",Average value,Dollars,81,units ,0,v116891876,18.1.1.3,569200,,,,0
2017,Mono,2011A00053522012,"Total, all condominium statuses","Total, all residency status categories",Total value,Dollars,81,units ,0,v116891877,18.1.1.4,1982557300,,,,0
2017,Mono,2011A00053522012,"Total, all condominium statuses",Resident,Number,Number,223,units ,0,v116891878,18.1.2.1,3433,,,,0
2017,Mono,2011A00053522012,"Total, all condominium statuses",Resident,Median value,Dollars,81,units ,0,v116891879,18.1.2.2,569000,,,,0
2017,Mono,2011A00053522012,"Total, all condominium statuses",Resident,Average value,Dollars,81,units ,0,v116891880,18.1.2.3,570700,,,,0
2017,Mono,2011A00053522012,"Total, all condominium statuses",Resident,Total value,Dollars,81,units ,0,v116891881,18.1.2.4,1959347200,,,,0
2017,Mono,2011A00053522012,"Total, all condominium statuses",Non-resident,Number,Number,223,units ,0,v116891882,18.1.3.1,50,,,,0
2017,Mono,2011A00053522012,"Total, all condominium statuses",Non-resident,Median value,Dollars,81,units ,0,v116891883,18.1.3.2,408600,,,,0
2017,Mono,2011A00053522012,"Total, all condominium statuses",Non-resident,Average value,Dollars,81,units ,0,v116891884,18.1.3.3,464200,,,,0
2017,Mono,2011A00053522012,"Total, all condominium statuses",Non-resident,Total value,Dollars,81,units ,0,v116891885,18.1.3.4,23210100,,,,0
2017,Mono,2011A00053522012,Condominium,"Total, all residency status categories",Number,Number,223,units ,0,v116891886,18.2.1.1,,..,,,0
2017,Mono,2011A00053522012,Condominium,"Total, all residency status categories",Median value,Dollars,81,units ,0,v116891887,18.2.1.2,,..,,,0
2017,Mono,2011A00053522012,Condominium,"Total, all residency status categories",Average value,Dollars,81,units ,0,v116891888,18.2.1.3,,..,,,0
2017,Mono,2011A00053522012,Condominium,"Total, all residency status categories",Total value,Dollars,81,units ,0,v116891889,18.2.1.4,,..,,,0
2017,Mono,2011A00053522012,Condominium,Resident,Number,Number,223,units ,0,v116891890,18.2.2.1,,..,,,0
2017,Mono,2011A00053522012,Condominium,Resident,Median value,Dollars,81,units ,0,v116891891,18.2.2.2,,..,,,0
2017,Mono,2011A00053522012,Condominium,Resident,Average value,Dollars,81,units ,0,v116891892,18.2.2.3,,..,,,0
2017,Mono,2011A00053522012,Condominium,Resident,Total value,Dollars,81,units ,0,v116891893,18.2.2.4,,..,,,0
2017,Mono,2011A00053522012,Condominium,Non-resident,Number,Number,223,units ,0,v116891894,18.2.3.1,,..,,,0
2017,Mono,2011A00053522012,Condominium,Non-resident,Median value,Dollars,81,units ,0,v116891895,18.2.3.2,,..,,,0
2017,Mono,2011A00053522012,Condominium,Non-resident,Average value,Dollars,81,units ,0,v116891896,18.2.3.3,,..,,,0
2017,Mono,2011A00053522012,Condominium,Non-resident,Total value,Dollars,81,units ,0,v116891897,18.2.3.4,,..,,,0
2017,Mono,2011A00053522012,Not condominium,"Total, all residency status categories",Number,Number,223,units ,0,v116891898,18.3.1.1,3483,,,,0
2017,Mono,2011A00053522012,Not condominium,"Total, all residency status categories",Median value,Dollars,81,units ,0,v116891899,18.3.1.2,568000,,,,0
2017,Mono,2011A00053522012,Not condominium,"Total, all residency status categories",Average value,Dollars,81,units ,0,v116891900,18.3.1.3,569200,,,,0
2017,Mono,2011A00053522012,Not condominium,"Total, all residency status categories",Total value,Dollars,81,units ,0,v116891901,18.3.1.4,1982557300,,,,0
2017,Mono,2011A00053522012,Not condominium,Resident,Number,Number,223,units ,0,v116891902,18.3.2.1,3433,,,,0
2017,Mono,2011A00053522012,Not condominium,Resident,Median value,Dollars,81,units ,0,v116891903,18.3.2.2,569000,,,,0
2017,Mono,2011A00053522012,Not condominium,Resident,Average value,Dollars,81,units ,0,v116891904,18.3.2.3,570700,,,,0
2017,Mono,2011A00053522012,Not condominium,Resident,Total value,Dollars,81,units ,0,v116891905,18.3.2.4,1959347200,,,,0
2017,Mono,2011A00053522012,Not condominium,Non-resident,Number,Number,223,units ,0,v116891906,18.3.3.1,50,,,,0
2017,Mono,2011A00053522012,Not condominium,Non-resident,Median value,Dollars,81,units ,0,v116891907,18.3.3.2,408600,,,,0
2017,Mono,2011A00053522012,Not condominium,Non-resident,Average value,Dollars,81,units ,0,v116891908,18.3.3.3,464200,,,,0
2017,Mono,2011A00053522012,Not condominium,Non-resident,Total value,Dollars,81,units ,0,v116891909,18.3.3.4,23210100,,,,0
2017,Orangeville,2011A00053522014,"Total, all condominium statuses","Total, all residency status categories",Number,Number,223,units ,0,v116891910,19.1.1.1,9367,,,,0
2017,Orangeville,2011A00053522014,"Total, all condominium statuses","Total, all residency status categories",Median value,Dollars,81,units ,0,v116891911,19.1.1.2,362000,,,,0
2017,Orangeville,2011A00053522014,"Total, all condominium statuses","Total, all residency status categories",Average value,Dollars,81,units ,0,v116891912,19.1.1.3,376000,,,,0
2017,Orangeville,2011A00053522014,"Total, all condominium statuses","Total, all residency status categories",Total value,Dollars,81,units ,0,v116891913,19.1.1.4,3521850000,,,,0
